id,mw,mw_type
iscgem783214,5.52,mw
iscgem783289,5.9,mw
iscgem783305,5.73,mw
iscgem783330,5.53,mw
iscgem783334,6.05,mw
iscgem783345,5.78,mw
iscgem783356,6.52,mw
iscgem783358,6.66,mw
iscgem783447,6.03,mw
iscgem783466,5.64,mw
iscgem783484,5.96,mw
iscgem783606,5.63,mw
iscgem783695,5.62,mw
iscgem783767,5.76,mw
iscgem783830,5.51,mw
iscgem783841,6.4,mw
iscgem783870,5.52,mw
iscgem783875,5.63,mw
iscgem783913,5.62,mw
iscgem783990,5.83,mw
iscgem784013,6.98,mw
iscgem784033,5.5,mw
iscgem784038,5.84,mw
iscgem784042,6.02,mw
iscgem784056,6.27,mw
iscgem784158,6.11,mw
iscgem784207,6.0,mw
iscgem784250,6.42,mw
iscgem784263,5.64,mw
iscgem784264,5.79,mw
iscgem784274,5.56,mw
iscgem784296,5.77,mw
iscgem784309,5.9,mw
iscgem784333,5.53,mw
iscgem784339,6.34,mw
iscgem784349,5.63,mw
iscgem784350,5.72,mw
iscgem784361,5.53,mw
iscgem784458,5.5,mw
iscgem784463,5.58,mw
iscgem784648,6.69,mw
iscgem784669,5.57,mw
iscgem784679,5.98,mw
iscgem784704,6.94,mw
iscgem784725,5.53,mw
iscgem784752,5.66,mw
iscgem784808,5.68,mw
iscgem784837,6.58,mw
iscgem784847,5.6,mw
iscgem784867,5.5,mw
iscgem784936,5.9,mw
iscgem784960,6.12,mw
iscgem784983,5.63,mw
iscgem784988,5.72,mw
iscgem784996,6.16,mw
iscgem785082,5.57,mw
iscgem785105,6.04,mw
iscgem785143,5.55,mw
iscgem785149,6.18,mw
iscgem785166,5.8,mw
iscgem785173,5.73,mw
iscgem785196,5.86,mw
iscgem785204,5.75,mw
iscgem785218,5.65,mw
iscgem785235,5.51,mw
iscgem785278,5.8,mw
iscgem785279,5.71,mw
iscgem785314,6.5,mw
iscgem785331,6.06,mw
iscgem785347,5.68,mw
iscgem785351,6.06,mw
iscgem785371,5.66,mw
iscgem785383,5.55,mw
iscgem785392,6.12,mw
iscgem785407,5.52,mw
iscgem785417,6.59,mw
iscgem785421,5.62,mw
iscgem785430,5.61,mw
iscgem785458,5.51,mw
iscgem785468,5.65,mw
iscgem785493,5.79,mw
iscgem785559,6.04,mw
iscgem785572,5.68,mw
iscgem785573,5.54,mw
iscgem785584,5.54,mw
iscgem785599,5.83,mw
iscgem785609,5.5,mw
iscgem785612,5.83,mw
iscgem785672,5.93,mw
iscgem785713,5.78,mw
iscgem785766,5.73,mw
iscgem785768,5.66,mw
iscgem785781,5.93,mw
iscgem785789,5.81,mw
iscgem785853,5.58,mw
iscgem785915,5.63,mw
iscgem785990,6.04,mw
iscgem786000,5.5,mw
iscgem786031,6.03,mw
iscgem786033,5.65,mw
iscgem786128,6.0,mw
iscgem786137,5.84,mw
iscgem786141,5.93,mw
iscgem786328,5.68,mw
iscgem786332,5.58,mw
iscgem786342,6.06,mw
iscgem786349,6.15,mw
iscgem786356,5.79,mw
iscgem786381,5.66,mw
iscgem786382,5.63,mw
iscgem786391,5.56,mw
iscgem786399,6.36,mw
iscgem786403,6.04,mw
iscgem786409,5.7,mw
iscgem786459,5.51,mw
iscgem786466,5.51,mw
iscgem786476,5.63,mw
iscgem786489,5.88,mw
iscgem786507,5.57,mw
iscgem786547,6.14,mw
iscgem786548,6.07,mw
iscgem786560,5.8,mw
iscgem786569,5.71,mw
iscgem786580,6.0,mw
iscgem786618,5.69,mw
iscgem786649,5.98,mw
iscgem786658,5.6,mw
iscgem786706,6.28,mw
iscgem786716,5.79,mw
iscgem786728,5.53,mw
iscgem786754,5.77,mw
iscgem786761,5.56,mw
iscgem786765,5.61,mw
iscgem786793,6.05,mw
iscgem786840,5.58,mw
iscgem786869,5.62,mw
iscgem786889,6.97,mw
iscgem786908,5.9,mw
iscgem786911,5.78,mw
iscgem786919,5.71,mw
iscgem786923,5.91,mw
iscgem786926,5.52,mw
iscgem786928,5.89,mw
iscgem786932,5.74,mw
iscgem786954,6.91,mw
iscgem786955,5.86,mw
iscgem786957,5.6,mw
iscgem786964,5.53,mw
iscgem787022,6.99,mw
iscgem787288,5.51,mw
iscgem787339,5.79,mw
iscgem787343,5.56,mw
iscgem787364,5.65,mw
iscgem787393,5.67,mw
iscgem787413,6.54,mw
iscgem787446,5.8,mw
iscgem787461,5.59,mw
iscgem787485,5.72,mw
iscgem787525,5.5,mw
iscgem787582,6.87,mw
iscgem787602,5.56,mw
iscgem787639,5.69,mw
iscgem787680,5.72,mw
iscgem787701,5.77,mw
iscgem787709,5.73,mw
iscgem787713,5.67,mw
iscgem787722,6.06,mw
iscgem787744,5.52,mw
iscgem787771,5.77,mw
iscgem787816,5.92,mw
iscgem787881,5.58,mw
iscgem787884,6.69,mw
iscgem787894,5.68,mw
iscgem787912,5.87,mw
iscgem787963,5.5,mw
iscgem787968,5.79,mw
iscgem787995,6.15,mw
iscgem788036,7.7,mw
iscgem788041,5.5,mw
iscgem788046,5.67,mw
iscgem788047,5.76,mw
iscgem788053,6.61,mw
iscgem788067,6.01,mw
iscgem788076,5.96,mw
iscgem788078,6.06,mw
iscgem788086,5.75,mw
iscgem788088,5.87,mw
iscgem788103,5.86,mw
iscgem788105,5.55,mw
iscgem788179,5.71,mw
iscgem788180,5.91,mw
iscgem788215,5.54,mw
iscgem788247,5.66,mw
iscgem788259,5.78,mw
iscgem788311,5.54,mw
iscgem788340,5.82,mw
iscgem788348,5.52,mw
iscgem788357,5.64,mw
iscgem788372,6.0,mw
iscgem788393,5.81,mw
iscgem788422,5.69,mw
iscgem788434,5.55,mw
iscgem788437,5.62,mw
iscgem788507,5.65,mw
iscgem788524,6.12,mw
iscgem788547,6.4,mw
iscgem788596,5.66,mw
iscgem788618,5.62,mw
iscgem788639,5.63,mw
iscgem788676,5.51,mw
iscgem788703,6.86,mw
iscgem788789,5.61,mw
iscgem788793,6.2,mw
iscgem788799,6.07,mw
iscgem788802,5.6,mw
iscgem788811,5.77,mw
iscgem788836,6.7,mw
iscgem788837,6.97,mw
iscgem788858,5.71,mw
iscgem788860,5.73,mw
iscgem788887,5.52,mw
iscgem788901,6.5,mw
iscgem788926,5.85,mw
iscgem788940,5.63,mw
iscgem788955,6.51,mw
iscgem788974,6.66,mw
iscgem789000,6.39,mw
iscgem789013,5.66,mw
iscgem789028,7.2,mw
iscgem789041,5.69,mw
iscgem789045,5.59,mw
iscgem789056,5.65,mw
iscgem789073,5.73,mw
iscgem789091,5.63,mw
iscgem789154,5.5,mw
iscgem789175,5.85,mw
iscgem789184,5.56,mw
iscgem789190,5.69,mw
iscgem789216,5.71,mw
iscgem789300,5.75,mw
iscgem789314,6.13,mw
iscgem789337,5.55,mw
iscgem789338,5.58,mw
iscgem789364,5.98,mw
iscgem789369,5.59,mw
iscgem789390,5.61,mw
iscgem789399,5.5,mw
iscgem789400,5.55,mw
iscgem789419,5.77,mw
iscgem789422,5.55,mw
iscgem789432,5.62,mw
iscgem789450,5.53,mw
iscgem789478,6.15,mw
iscgem789605,6.56,mw
iscgem789614,6.66,mw
iscgem789621,5.88,mw
iscgem789648,5.53,mw
iscgem789653,5.6,mw
iscgem789656,5.57,mw
iscgem789668,5.52,mw
iscgem789711,5.77,mw
iscgem789730,5.53,mw
iscgem789734,5.87,mw
iscgem789784,6.15,mw
iscgem789808,5.66,mw
iscgem789840,5.64,mw
iscgem789908,5.71,mw
iscgem789983,5.71,mw
iscgem789993,5.71,mw
iscgem789999,6.13,mw
iscgem790008,6.7,mw
iscgem790042,5.5,mw
iscgem790072,5.62,mw
iscgem790102,5.51,mw
iscgem790103,5.74,mw
iscgem790114,6.3,mw
iscgem790149,5.75,mw
iscgem790180,6.58,mw
iscgem790199,5.79,mw
iscgem790201,6.2,mw
iscgem790250,5.65,mw
iscgem790254,5.91,mw
iscgem790274,5.62,mw
iscgem790300,5.6,mw
iscgem790310,6.12,mw
iscgem790313,5.57,mw
iscgem790316,5.71,mw
iscgem790319,6.0,mw
iscgem790396,5.84,mw
iscgem790397,5.81,mw
iscgem790414,5.57,mw
iscgem790430,5.77,mw
iscgem790458,5.62,mw
iscgem790497,5.62,mw
iscgem790538,5.69,mw
iscgem790550,5.96,mw
iscgem790590,5.7,mw
iscgem790625,5.9,mw
iscgem790633,5.99,mw
iscgem790645,6.36,mw
iscgem790727,6.1,mw
iscgem790734,5.62,mw
iscgem790754,5.75,mw
iscgem790771,5.91,mw
iscgem790806,5.76,mw
iscgem790906,5.65,mw
iscgem790929,5.87,mw
iscgem790976,6.3,mw
iscgem790988,6.33,mw
iscgem790994,6.5,mw
iscgem790996,6.04,mw
iscgem791004,5.54,mw
iscgem791005,6.24,mw
iscgem791069,5.79,mw
iscgem791104,5.64,mw
iscgem791107,6.49,mw
iscgem791116,6.09,mw
iscgem791152,6.2,mw
iscgem791222,5.56,mw
iscgem791227,5.53,mw
iscgem791265,5.51,mw
iscgem791295,5.58,mw
iscgem791304,5.64,mw
iscgem791328,5.96,mw
iscgem791347,5.67,mw
iscgem791406,5.84,mw
iscgem791408,6.34,mw
iscgem791458,5.79,mw
iscgem791579,6.9,mw
iscgem791596,6.6,mw
iscgem791658,5.5,mw
iscgem791667,6.11,mw
iscgem791744,6.48,mw
iscgem791749,5.69,mw
iscgem791807,5.63,mw
iscgem791890,5.91,mw
iscgem791977,5.59,mw
iscgem791982,5.52,mw
iscgem791993,6.43,mw
iscgem792002,5.7,mw
iscgem792025,5.75,mw
iscgem792044,6.02,mw
iscgem792158,5.7,mw
iscgem792259,6.35,mw
iscgem792274,6.06,mw
iscgem792289,5.78,mw
iscgem792329,6.5,mw
iscgem792331,5.78,mw
iscgem792345,6.57,mw
iscgem792382,5.71,mw
iscgem792393,5.62,mw
iscgem792410,6.27,mw
iscgem792436,5.98,mw
iscgem792454,5.5,mw
iscgem792510,5.75,mw
iscgem792513,5.73,mw
iscgem792521,5.9,mw
iscgem792530,5.58,mw
iscgem792551,5.61,mw
iscgem792564,5.81,mw
iscgem792622,6.11,mw
iscgem792635,5.51,mw
iscgem792641,5.82,mw
iscgem792656,5.62,mw
iscgem792675,5.97,mw
iscgem792691,5.6,mw
iscgem792729,6.4,mw
iscgem792739,6.35,mw
iscgem792753,6.9,mw
iscgem792780,5.71,mw
iscgem792786,6.01,mw
iscgem792789,6.38,mw
iscgem792811,6.52,mw
iscgem792813,5.93,mw
iscgem792839,5.55,mw
iscgem792844,5.8,mw
iscgem792862,5.61,mw
iscgem792929,5.56,mw
iscgem792982,5.86,mw
iscgem792985,6.07,mw
iscgem792994,5.79,mw
iscgem792996,5.9,mw
iscgem793157,6.4,mw
iscgem793186,5.62,mw
iscgem793215,5.88,mw
iscgem793223,5.62,mw
iscgem793243,6.03,mw
iscgem793245,5.86,mw
iscgem793250,6.48,mw
iscgem793262,5.88,mw
iscgem793288,5.5,mw
iscgem793304,5.5,mw
iscgem793314,5.79,mw
iscgem793336,7.31,mw
iscgem793377,5.55,mw
iscgem793379,5.62,mw
iscgem793406,6.0,mw
iscgem793407,6.08,mw
iscgem793435,5.7,mw
iscgem793453,5.52,mw
iscgem793496,5.5,mw
iscgem793517,5.81,mw
iscgem793579,6.1,mw
iscgem793605,5.56,mw
iscgem793610,5.75,mw
iscgem793612,6.06,mw
iscgem793646,5.51,mw
iscgem793665,5.78,mw
iscgem793689,5.65,mw
iscgem793703,5.54,mw
iscgem793704,5.81,mw
iscgem793800,6.09,mw
iscgem793837,6.31,mw
iscgem793841,6.1,mw
iscgem793870,6.16,mw
iscgem793965,5.58,mw
iscgem794013,7.0,mw
iscgem794034,6.2,mw
iscgem794062,6.32,mw
iscgem794089,6.03,mw
iscgem794098,6.01,mw
iscgem794100,7.0,mw
iscgem794114,6.36,mw
iscgem794121,6.55,mw
iscgem794131,5.54,mw
iscgem794171,5.51,mw
iscgem794175,5.9,mw
iscgem794176,8.0,mw
iscgem794194,5.78,mw
iscgem794197,5.71,mw
iscgem794213,5.78,mw
iscgem794224,5.7,mw
iscgem794230,5.66,mw
iscgem794284,6.4,mw
iscgem794309,6.3,mw
iscgem794319,5.79,mw
iscgem794329,5.68,mw
iscgem794434,5.92,mw
iscgem794484,6.1,mw
iscgem794513,7.3,mw
iscgem794528,5.62,mw
iscgem794533,5.9,mw
iscgem794550,5.53,mw
iscgem794565,6.87,mw
iscgem794566,5.6,mw
iscgem794587,5.53,mw
iscgem794605,6.79,mw
iscgem794621,5.77,mw
iscgem794657,5.53,mw
iscgem794670,5.85,mw
iscgem794684,5.88,mw
iscgem794687,5.58,mw
iscgem794705,6.5,mw
iscgem794709,5.99,mw
iscgem794716,5.96,mw
iscgem794717,5.62,mw
iscgem794758,5.53,mw
iscgem794784,5.59,mw
iscgem794790,6.02,mw
iscgem794798,5.86,mw
iscgem794822,5.79,mw
iscgem794827,7.3,mw
iscgem794829,5.53,mw
iscgem794847,6.21,mw
iscgem794897,5.69,mw
iscgem794899,5.62,mw
iscgem794909,5.56,mw
iscgem794912,6.6,mw
iscgem794923,5.53,mw
iscgem794924,6.39,mw
iscgem794967,5.62,mw
iscgem795006,5.88,mw
iscgem795028,5.81,mw
iscgem795062,5.75,mw
iscgem795079,5.8,mw
iscgem795182,5.86,mw
iscgem795204,6.04,mw
iscgem795276,5.59,mw
iscgem795419,5.53,mw
iscgem795428,6.18,mw
iscgem795461,6.08,mw
iscgem795567,5.62,mw
iscgem795568,6.1,mw
iscgem795586,6.7,mw
iscgem795625,5.72,mw
iscgem795644,6.27,mw
iscgem795654,5.75,mw
iscgem795716,5.55,mw
iscgem795799,5.65,mw
iscgem795832,6.14,mw
iscgem795833,5.77,mw
iscgem795925,5.66,mw
iscgem795993,5.56,mw
iscgem796043,7.12,mw
iscgem796053,5.9,mw
iscgem796059,6.24,mw
iscgem796061,6.05,mw
iscgem796096,5.63,mw
iscgem796097,6.08,mw
iscgem796108,6.23,mw
iscgem796137,5.77,mw
iscgem796163,7.9,mw
iscgem796165,6.09,mw
iscgem796169,5.62,mw
iscgem796196,5.7,mw
iscgem796214,5.81,mw
iscgem796237,5.96,mw
iscgem796378,7.42,mw
iscgem796381,5.62,mw
iscgem796382,5.81,mw
iscgem796419,5.54,mw
iscgem796453,6.3,mw
iscgem796457,5.91,mw
iscgem796476,6.52,mw
iscgem796489,5.68,mw
iscgem796529,5.72,mw
iscgem796571,5.67,mw
iscgem796590,5.79,mw
iscgem796595,5.88,mw
iscgem796629,7.03,mw
iscgem796632,5.73,mw
iscgem796640,5.56,mw
iscgem796679,5.65,mw
iscgem796692,5.53,mw
iscgem796707,5.68,mw
iscgem796738,5.7,mw
iscgem796759,6.24,mw
iscgem796780,5.95,mw
iscgem796787,6.65,mw
iscgem796798,5.55,mw
iscgem796868,6.05,mw
iscgem796897,6.13,mw
iscgem796899,5.67,mw
iscgem796915,6.1,mw
iscgem796918,5.92,mw
iscgem796936,5.54,mw
iscgem796948,6.62,mw
iscgem796954,5.53,mw
iscgem796971,5.73,mw
iscgem797043,5.62,mw
iscgem797068,5.7,mw
iscgem797087,5.51,mw
iscgem797091,5.72,mw
iscgem797199,5.96,mw
iscgem797254,5.76,mw
iscgem797255,5.7,mw
iscgem797293,5.63,mw
iscgem797298,6.56,mw
iscgem797310,5.5,mw
iscgem797311,7.3,mw
iscgem797324,5.92,mw
iscgem797328,5.74,mw
iscgem797337,5.87,mw
iscgem797367,6.63,mw
iscgem797382,5.98,mw
iscgem797384,5.86,mw
iscgem797507,5.5,mw
iscgem797509,6.21,mw
iscgem797512,5.6,mw
iscgem797518,6.04,mw
iscgem797630,5.53,mw
iscgem797653,5.71,mw
iscgem797667,5.97,mw
iscgem797686,6.6,mw
iscgem797745,6.23,mw
iscgem797751,5.74,mw
iscgem797757,5.51,mw
iscgem797882,5.99,mw
iscgem797987,5.53,mw
iscgem798065,6.01,mw
iscgem798113,5.88,mw
iscgem798207,5.54,mw
iscgem798211,6.31,mw
iscgem798224,5.67,mw
iscgem798241,5.88,mw
iscgem798256,5.6,mw
iscgem798257,5.53,mw
iscgem798303,5.7,mw
iscgem798320,5.7,mw
iscgem798352,6.0,mw
iscgem798465,6.71,mw
iscgem798488,6.01,mw
iscgem798490,5.71,mw
iscgem798506,7.23,mw
iscgem798551,5.58,mw
iscgem798566,5.58,mw
iscgem798577,6.58,mw
iscgem798599,5.86,mw
iscgem798623,5.54,mw
iscgem798643,6.79,mw
iscgem798680,5.65,mw
iscgem798689,5.9,mw
iscgem798750,5.79,mw
iscgem798751,5.52,mw
iscgem798752,6.01,mw
iscgem798753,5.81,mw
iscgem798790,5.66,mw
iscgem798802,6.42,mw
iscgem798816,5.72,mw
iscgem798832,5.74,mw
iscgem798843,6.02,mw
iscgem798845,5.71,mw
iscgem798855,6.72,mw
iscgem798861,6.04,mw
iscgem798863,5.96,mw
iscgem798878,5.62,mw
iscgem798892,5.99,mw
iscgem798901,5.99,mw
iscgem798917,5.5,mw
iscgem799014,5.76,mw
iscgem799066,5.53,mw
iscgem799077,6.46,mw
iscgem799081,5.54,mw
iscgem799107,5.9,mw
iscgem799142,5.86,mw
iscgem799163,5.63,mw
iscgem799169,5.5,mw
iscgem799184,5.58,mw
iscgem799201,5.67,mw
iscgem799223,6.05,mw
iscgem799224,5.53,mw
iscgem799233,5.53,mw
iscgem799243,5.58,mw
iscgem799295,5.52,mw
iscgem799367,5.76,mw
iscgem799389,5.6,mw
iscgem799398,6.17,mw
iscgem799400,5.5,mw
iscgem799415,6.08,mw
iscgem799428,5.57,mw
iscgem799446,5.75,mw
iscgem799452,5.96,mw
iscgem799454,5.55,mw
iscgem799455,6.1,mw
iscgem799460,5.75,mw
iscgem799464,5.71,mw
iscgem799476,6.02,mw
iscgem799492,5.68,mw
iscgem799531,7.11,mw
iscgem799588,5.61,mw
iscgem799702,5.54,mw
iscgem799712,7.1,mw
iscgem799715,5.56,mw
iscgem799727,6.1,mw
iscgem799745,5.86,mw
iscgem799772,6.16,mw
iscgem799788,5.59,mw
iscgem799824,6.0,mw
iscgem799872,6.79,mw
iscgem799928,5.8,mw
iscgem799944,7.26,mw
iscgem799952,5.71,mw
iscgem799953,5.73,mw
iscgem799983,5.95,mw
iscgem800066,5.98,mw
iscgem800129,5.62,mw
iscgem800167,5.81,mw
iscgem800237,7.28,mw
iscgem800238,5.63,mw
iscgem800248,5.69,mw
iscgem800254,6.45,mw
iscgem800281,6.7,mw
iscgem800290,5.73,mw
iscgem800305,5.56,mw
iscgem800364,5.7,mw
iscgem800401,6.45,mw
iscgem800427,5.72,mw
iscgem800429,5.77,mw
iscgem800471,6.14,mw
iscgem800547,5.53,mw
iscgemsup737103,5.63,mw
iscgemsup767015,5.98,mw
iscgemsup767151,5.89,mw
iscgemsup767728,5.68,mw
iscgemsup768390,5.95,mw
iscgemsup769047,6.46,mw
iscgemsup769354,6.09,mw
iscgemsup770124,6.16,mw
iscgemsup770547,5.75,mw
iscgemsup770845,5.66,mw
iscgemsup771756,5.67,mw
iscgemsup772067,5.86,mw
iscgemsup773120,5.62,mw
iscgemsup774704,5.72,mw
iscgemsup774943,6.01,mw
iscgemsup775148,5.87,mw
iscgemsup775217,5.5,mw
iscgemsup777063,6.17,mw
iscgemsup777287,6.3,mw
iscgemsup777457,6.32,mw
iscgemsup778182,6.17,mw
iscgemsup778732,5.96,mw
iscgemsup779285,5.62,mw
iscgemsup779357,5.9,mw
iscgemsup779733,5.71,mw
iscgemsup779736,6.08,mw
iscgemsup780358,6.89,mw
iscgemsup780585,6.91,mw
iscgemsup780896,5.93,mw
iscgemsup781800,5.87,mw
iscgemsup781892,5.53,mw
iscgemsup782039,5.87,mw
iscgemsup782691,6.64,mw
iscgemsup782694,6.95,mw
iscgemsup782728,5.94,mw
iscgemsup783548,6.32,mw
iscgemsup785085,5.81,mw
iscgemsup785445,6.97,mw
iscgemsup786345,6.57,mw
iscgemsup786541,6.27,mw
iscgemsup786686,5.88,mw
iscgemsup788303,5.86,mw
iscgemsup789208,5.8,mw
iscgemsup789251,6.0,mw
iscgemsup789448,5.92,mw
iscgemsup790607,5.66,mw
iscgemsup790629,6.0,mw
iscgemsup791511,6.0,mw
iscgemsup794187,6.21,mw
iscgemsup794500,6.63,mw
iscgemsup794653,6.0,mw
iscgemsup795134,5.62,mw
iscgemsup795998,5.81,mw
iscgemsup796379,5.79,mw
iscgemsup796734,5.77,mw
iscgemsup797699,5.55,mw
iscgemsup797790,5.71,mw
iscgemsup800507,5.9,mw
nc10083966,6.0,mwc
nc10085763,6.2,mwc
nc10085764,5.05,mw
nc1032447,6.7,mwc
nc1046962,5.7,mwc
nc1050040,5.8,mwc
nc1053043,6.1,mw
nc1053045,5.68,mw
nc1053054,5.9,mwc
nc1053058,5.46,mw
nc1053105,5.23,mw
nc1053177,5.8,mwc
nc1068066,5.6,mwc
nc1091100,6.3,mwc
nc1100970,6.1,mwc
nc1108755,5.9,mwc
nc17204,6.1,mwc
nc20092556,5.3,mwc
nc21014765,5.6,mwc
nc21086915,5.9,mwc
nc21323712,6.5,mww
nc216859,6.9,mwc
nc227958,6.3,mwc
nc228027,6.1,mwc
nc228064,7.0,mww
nc268031,6.5,mwc
nc268078,6.7,mww
nc269151,7.0,mww
nc30068187,6.6,mww
nc30228270,6.0,mwc
nc32321,5.8,mwc
nc32650,5.18,mw
nc39753,5.1,mwc
nc492079,5.7,mwc
nc52348,6.1,mwc
nc524039,5.6,mwc
nc64626,5.4,mwc
nc68932,5.6,mwc
nc71105799,5.8,mw
nc71127029,6.21,mw
nc71338066,6.5,mww
nc71348851,5.9,mwc
nc71734741,5.6,mwr
nc71996906,5.7,mww
nc72182046,6.9,mww
nc72282711,6.1,mww
nc72387946,5.7,mww
nc72689331,5.6,mwr
nc73201181,5.6,mwr
nc73351710,5.8,mww
nc73584926,6.0,mww
nc73666231,6.2,mww
nc73821036,6.4,mww
nc73890906,5.6,mww
nc75095651,7.0,mww
nc75382936,5.5,mww
nc78895,5.5,mwc
nc95459,5.4,mwc
nc99451,5.8,mwc
nn00234425,6.0,mwc
nn00570709,5.7,mww
nn00570710,5.5,mww
nn00570744,5.6,mww
nn00725272,6.5,mww
nn00888580,5.8,mww
nn00914068,5.7,mww
official19890523105446320_10,8.02,mwc
official19960217055930550_33,8.09,mww
official20010623203314130_33,8.4,mww
official20030925195006360_27,8.16,mww
official20041226005853450_30,9.2,mww
official20050328160936530_30,8.6,mww
official20070912111026830_34,8.4,mww
official20100227063411530_30,8.8,mww
official20110311054624120_30,9.1,mww
official20120411083836720_20,8.6,mww
pr14148004,5.8,mww
pr2019267000,6.0,mww
pr2020006006,5.7,mww
pr2020007007,6.4,mww
pr2020007010,5.8,mww
pr2020011010,5.9,mww
pr2022128001,5.0,mww
pr2023343002,5.1,mww
pr2024136000,4.8,mww
pr2025056002,5.4,mww
pr2025124000,5.3,mww
pr2025175000,5.7,mww
pr2025217000,5.0,mww
se609212,5.8,mww
us10000dg7,5.5,mwb
us10001ldx,6.2,mww
us10001mgf,5.5,mwb
us10001mh6,5.8,mww
us10001mm0,6.1,mww
us10001mp3,5.9,mww
us10001n7n,5.5,mww
us10001nab,6.2,mww
us10001nj1,6.2,mww
us10001p6f,5.6,mww
us10001pj6,5.5,mwc
us10001ppx,6.4,mww
us10001ps8,5.5,mww
us10001rcr,5.5,mww
us10001rig,5.6,mww
us10001rk3,5.5,mwb
us10001rmk,5.9,mww
us10001rqx,5.6,mww
us10001rvu,7.5,mww
us10001rvz,5.57,mw
us10001ryk,6.0,mww
us10001ryq,6.4,mww
us10001ryu,6.5,mww
us10001s0c,5.9,mwb
us10001s3e,5.8,mww
us10001sbc,5.6,mww
us10001sbf,6.0,mww
us10001sbg,5.7,mwc
us10001sqq,5.5,mwc
us10001t0z,5.9,mww
us10001tjy,5.5,mwc
us10001tqi,5.9,mww
us10001u5v,5.5,mwb
us10001v8k,6.3,mww
us100029k5,6.0,mww
us100029rn,5.5,mww
us100029xn,5.6,mwb
us10002a3x,5.7,mww
us10002a8f,5.7,mww
us10002aip,5.8,mww
us10002aj3,6.7,mww
us10002anx,6.0,mww
us10002b03,6.8,mww
us10002b8f,5.7,mww
us10002bnk,6.9,mww
us10002bpw,6.8,mww
us10002buu,5.9,mww
us10002bvx,6.3,mww
us10002bx8,6.2,mww
us10002byb,5.8,mww
us10002c5j,5.6,mww
us10002c8s,5.8,mww
us10002ccf,5.7,mwc
us10002ke8,6.4,mww
us10002kfc,5.5,mww
us10002kfg,5.7,mww
us10002kld,5.9,mww
us10002kra,6.0,mww
us10002l2m,5.5,mwb
us10002l37,6.5,mww
us10002lne,6.0,mww
us10002m3f,5.5,mwb
us10002mb3,5.8,mww
us10002mft,5.5,mwb
us10002mhg,6.0,mww
us10002mw0,6.0,mww
us10002n4w,6.4,mww
us10002n5q,5.5,mww
us10002n6s,6.1,mww
us10002nmx,5.8,mww
us10002w8v,5.5,mww
us10002wa2,5.6,mwb
us10002wvs,5.7,mww
us10002xg5,5.7,mww
us10002y1z,5.7,mww
us10002zz0,6.0,mww
us10002zzn,5.8,mww
us10002zzr,5.5,mwc
us1000303s,5.6,mww
us1000304a,5.6,mww
us1000304i,5.7,mwc
us100030i6,5.8,mww
us100030pg,6.6,mww
us100030pk,5.9,mwc
us100030q4,5.6,mwc
us100030qs,5.9,mww
us100030vh,5.5,mwc
us10003137,5.7,mwb
us100031b7,5.5,mww
us100031lu,5.6,mww
us100031me,6.5,mww
us100031wx,6.0,mww
us100031xf,5.6,mwc
us100031xu,5.6,mww
us100031xw,5.6,mww
us1000329u,5.7,mww
us100032bg,5.5,mww
us100032bk,5.98,mw
us100032ca,5.62,mw
us100032cb,5.65,mw
us100032k6,6.4,mww
us100032m5,5.7,mww
us100032we,5.7,mww
us100032x1,5.7,mww
us100033n1,5.8,mww
us100033nw,5.5,mww
us100034du,5.7,mww
us100034fl,6.0,mww
us10003508,5.8,mww
us10003j3j,5.7,mww
us10003jyn,5.8,mww
us10003jyt,5.9,mww
us10003k53,5.5,mww
us10003kg9,5.9,mww
us10003kgq,5.7,mww
us10003mjs,5.5,mww
us10003mns,5.5,mww
us10003mrv,6.1,mww
us10003mxa,5.6,mww
us10003mxv,5.6,mww
us10003nib,6.0,mww
us10003p25,5.6,mww
us10003pc9,5.8,mww
us10003pdi,5.6,mww
us10003pie,6.0,mww
us10003pnb,5.8,mww
us10003pv2,5.7,mww
us10003pzw,5.6,mww
us10003q0q,7.1,mww
us10003qv5,5.6,mww
us10003qvc,6.2,mww
us10003qvh,6.0,mww
us10003r43,5.8,mww
us10003r6y,5.5,mwb
us10003rbc,5.8,mww
us10003re5,7.5,mww
us10003uwk,5.5,mww
us10003vgi,6.2,mww
us10003vgt,6.8,mww
us10003vij,5.7,mww
us10003vl4,5.5,mww
us10003vp7,5.7,mww
us10003vph,5.7,mww
us10003vpz,5.5,mww
us10003vq1,5.6,mww
us10003vq9,5.7,mww
us10003vry,6.6,mww
us10003vsp,5.6,mwc
us10003vxc,5.5,mww
us10003vyx,6.5,mww
us10003x8b,5.6,mww
us10003x8t,6.9,mww
us10003x9g,6.9,mww
us10003xaf,5.6,mwb
us10003xd3,5.5,mww
us10003xni,5.8,mww
us10003xzv,5.6,mww
us10003y71,6.7,mww
us10003ydz,5.7,mww
us10003yjy,5.8,mww
us10003yr1,5.9,mww
us10003ywp,6.5,mww
us10003yzt,5.6,mww
us10003zcp,6.8,mww
us10003zrf,5.8,mww
us1000402t,6.1,mww
us10004077,5.8,mww
us100040ct,5.7,mww
us100040iy,5.6,mww
us100040q8,6.0,mww
us100040uv,5.5,mwb
us100040ww,7.6,mww
us100040x6,7.6,mww
us100041ay,5.7,mww
us100041f1,6.7,mww
us100041q5,5.6,mww
us100041t7,6.2,mww
us100041u7,5.6,mww
